id,utterance,label
deepseek3000-02031,Act out a scene from your favorite movie.,motion_query
deepseek3000-02032,Place your hand on your heart.,motion_query
deepseek3000-02033,What's the difference between affect and effect?,chat
deepseek3000-02034,Can you recommend a workout routine?,chat
deepseek3000-02035,Stay in place.,motion_query
deepseek3000-02036,"I'm feeling anxious, any advice?",chat
deepseek3000-02037,What is the capabilty of your sensors?,chat
deepseek3000-02038,Point to the ceiling.,motion_query
deepseek3000-02039,Wave your hand to greet the visitors.,motion_query
deepseek3000-02040,Can you hold this for me?,motion_query
deepseek3000-02041,Pick up the pen and write your name.,motion_query
deepseek3000-02042,Tell me about your battery life.,chat
deepseek3000-02043,How much battery do you have left?,chat
deepseek3000-02044,Hold that pose for five seconds.,motion_query
deepseek3000-02045,Can you help me debug this Python code?,chat
deepseek3000-02046,Walk to the door and open it.,motion_query
deepseek3000-02047,Lift the box onto the cart.,motion_query
deepseek3000-02048,Glance to your left.,motion_query
deepseek3000-02049,Point me to the exit.,motion_query
deepseek3000-02050,What time is sunset today?,chat
deepseek3000-02051,Raise your arm if you hear me.,motion_query
deepseek3000-02052,Can you schedule a meeting for tomorrow?,chat
deepseek3000-02053,Move your arm to the left.,motion_query
deepseek3000-02054,Brush your fingers through your hair.,motion_query
deepseek3000-02055,I need advice on buying a new phone.,chat
deepseek3000-02056,Can you remind me to buy milk later?,chat
deepseek3000-02057,Back up slowly.,motion_query
deepseek3000-02058,Demonstrate how to jump.,motion_query
deepseek3000-02059,Bring me my glasses.,motion_query
deepseek3000-02060,What is the best way to learn a new language?,chat
deepseek3000-02061,Can you recommend a good Italian restaurant nearby?,chat
deepseek3000-02062,Show me your dancing moves.,motion_query
deepseek3000-02063,How do I install a new program on my computer?,chat
deepseek3000-02064,Turn toward the speaker.,motion_query
deepseek3000-02065,Pick up the red ball from the floor.,motion_query
deepseek3000-02066,Catch this object.,motion_query
deepseek3000-02067,"I'm feeling anxious, can you calm me down?",chat
deepseek3000-02068,Hold the door open.,motion_query
deepseek3000-02069,How do I tie a tie?,chat
deepseek3000-02070,What are some common causes of headaches?,chat
deepseek3000-02071,Explain the process of evolution.,chat
deepseek3000-02072,What are the safety precautions for using a ladder?,chat
deepseek3000-02073,Shrug your shoulders.,motion_query
deepseek3000-02074,Can you repeat that more slowly?,chat
deepseek3000-02075,What is your favorite movie and why?,chat
deepseek3000-02076,What is your weight capacity?,chat
deepseek3000-02077,Come closer and look at this picture.,motion_query
deepseek3000-02078,Follow me to the kitchen.,motion_query
deepseek3000-02079,Can you suggest a good recipe for pasta?,chat
deepseek3000-02080,What's the best time to leave for the airport?,chat
deepseek3000-02081,Throw the ball at the target.,motion_query
deepseek3000-02082,What is the largest mammal?,chat
deepseek3000-02083,Take this tray to the table over there.,motion_query
deepseek3000-02084,"I had a rough day, can you say something nice?",chat
deepseek3000-02085,Do you think humans will ever colonize Mars?,chat
deepseek3000-02086,What should I do if my phone gets wet?,chat
deepseek3000-02087,How long would it take to learn programming?,chat
deepseek3000-02088,What is the speed of light?,chat
deepseek3000-02089,Wave goodbye to the visitor.,motion_query
deepseek3000-02090,Step back two meters.,motion_query
deepseek3000-02091,How are you feeling today?,chat
deepseek3000-02092,I want to learn more about robotics.,chat
deepseek3000-02093,Arrange the cushions neatly.,motion_query
deepseek3000-02094,Stop moving and hold your position.,motion_query
deepseek3000-02095,Hold this position for five seconds.,motion_query
deepseek3000-02096,Do you think robots will ever have emotions?,chat
deepseek3000-02097,Give me advice on how to negotiate a salary.,chat
deepseek3000-02098,Explain how photosynthesis works.,chat
deepseek3000-02099,Tell me about your safety features.,chat
deepseek3000-02100,Give me a detailed description.,chat
deepseek3000-02101,Can you tell me about your battery life?,chat
deepseek3000-02102,Pick up that pencil and bring it to me.,motion_query
deepseek3000-02103,Can you give me a riddle?,chat
deepseek3000-02104,Can you explain the theory of relativity in simple terms?,chat
deepseek3000-02105,What is the meaning of this word in Spanish?,chat
deepseek3000-02106,Tell me a joke.,chat
deepseek3000-02107,Act out the motion of pouring water.,motion_query
deepseek3000-02108,Can you know when to stop?,chat
deepseek3000-02109,Give me a thumbs up.,motion_query
deepseek3000-02110,Can you explain how the weather forecast works?,chat
deepseek3000-02111,Open the drawer.,motion_query
deepseek3000-02112,What is the history of the internet?,chat
deepseek3000-02113,Signal 'yes' by blinking twice.,motion_query
deepseek3000-02114,Tell me about the history of the internet.,chat
deepseek3000-02115,Move closer to the speaker.,motion_query
deepseek3000-02116,Who won the last World Cup?,chat
deepseek3000-02117,Explain the concept of time dilation.,chat
deepseek3000-02118,Gently take this cup from me.,motion_query
deepseek3000-02119,Tell me a fun fact about ancient Rome.,chat
deepseek3000-02120,Raise your arm to signal a stop.,motion_query
deepseek3000-02121,Take a step to the left.,motion_query
deepseek3000-02122,Step to the left so I can see the screen.,motion_query
deepseek3000-02123,Show me how you can juggle.,motion_query
deepseek3000-02124,Follow the blue line on the floor.,motion_query
deepseek3000-02125,Can you point to the exit?,motion_query
deepseek3000-02126,How do I reset the password?,chat
deepseek3000-02127,Can you define the word 'serendipity'?,chat
deepseek3000-02128,Nod yes.,motion_query
deepseek3000-02129,Answer with a wave of your hand.,motion_query
deepseek3000-02130,Stop and hold your position.,motion_query
deepseek3000-02131,Back away slowly from the table.,motion_query
deepseek3000-02132,Can you explain how to change a tire?,chat
deepseek3000-02133,How far can you see?,chat
deepseek3000-02134,Imitate a dog barking.,motion_query
deepseek3000-02135,Do you have any tips for staying organized?,chat
deepseek3000-02136,Can you repeat that?,chat
deepseek3000-02137,Stand still for two minutes.,motion_query
deepseek3000-02138,What do you recommend for dinner tonight?,chat
deepseek3000-02139,Stop moving and stay perfectly still.,motion_query
deepseek3000-02140,"My phone isn't charging properly, any ideas?",chat
deepseek3000-02141,Turn off the light with your left hand.,motion_query
deepseek3000-02142,Lower your gripper.,motion_query
deepseek3000-02143,Point at the red car outside.,motion_query
deepseek3000-02144,Drop the object you're holding.,motion_query
deepseek3000-02145,Lift the box carefully.,motion_query
deepseek3000-02146,How do I make coffee?,chat
deepseek3000-02147,What time is my meeting?,chat
deepseek3000-02148,Give me a recipe for chocolate cake.,chat
deepseek3000-02149,I need advice on how to organize my closet.,chat
deepseek3000-02150,Answer with a nod or shake.,motion_query
deepseek3000-02151,"I'm feeling a bit anxious, can you suggest a calming technique?",chat
deepseek3000-02152,Can you understand multiple languages?,chat
deepseek3000-02153,Explain the difference between AI and machine learning.,chat
deepseek3000-02154,Please move to the left.,motion_query
deepseek3000-02155,"I'm feeling stressed, can you give me some encouragement?",chat
deepseek3000-02156,What's the tallest mountain in the world?,chat
deepseek3000-02157,What are the signs of a good leader?,chat
deepseek3000-02158,Show me how you can balance on one foot.,motion_query
deepseek3000-02159,Pull the drawer open.,motion_query
deepseek3000-02160,Stay in place until I come back.,motion_query
deepseek3000-02161,Back up three steps.,motion_query
deepseek3000-02162,Explain the concept of machine learning in simple terms.,chat
deepseek3000-02163,Turn your head to the left and look at me.,motion_query
deepseek3000-02164,Step aside to let people pass.,motion_query
deepseek3000-02165,Hand me the red marker.,motion_query
deepseek3000-02166,Do you have any advice for improving posture?,chat
deepseek3000-02167,Can you help me with my math homework?,chat
deepseek3000-02168,How do I reboot the system?,chat
deepseek3000-02169,Walk to the door and stop.,motion_query
deepseek3000-02170,What's the population of Canada?,chat
deepseek3000-02171,Raise your hand.,motion_query
deepseek3000-02172,Back away from the table.,motion_query
deepseek3000-02173,Show me how to do a cartwheel.,motion_query
deepseek3000-02174,Pick up that red cup from the table.,motion_query
deepseek3000-02175,Point to the tallest building in the skyline.,motion_query
deepseek3000-02176,Slowly walk backwards.,motion_query
deepseek3000-02177,Can you learn new tasks?,chat
deepseek3000-02178,Would you rather be a cat or a dog?,chat
deepseek3000-02179,Can you help me brainstorm gift ideas for my mom?,chat
deepseek3000-02180,I need help with my homework.,chat
deepseek3000-02181,Tell me about yourself.,chat
deepseek3000-02182,What's the best exercise for back pain?,chat
deepseek3000-02183,Walk to the whiteboard and pick up a marker.,motion_query
deepseek3000-02184,Put the book on the shelf.,motion_query
deepseek3000-02185,What are the ingredients in a Caesar salad?,chat
deepseek3000-02186,Can you understand all languages?,chat
deepseek3000-02187,What did you have for breakfast?,chat
deepseek3000-02188,Can you remind me to water the plants later?,chat
deepseek3000-02189,Act out a scene from a play.,motion_query
deepseek3000-02190,Hold your position and don't move.,motion_query
deepseek3000-02191,Raise your arm if you agree.,motion_query
deepseek3000-02192,Answer by tapping your foot.,motion_query
deepseek3000-02193,How many languages do you speak?,chat
deepseek3000-02194,How do I set goals?,chat
deepseek3000-02195,"I don't understand this math problem, can you explain it?",chat
deepseek3000-02196,What does this error message mean?,chat
deepseek3000-02197,Stop all movement immediately.,motion_query
deepseek3000-02198,Come closer and whisper to me.,motion_query
deepseek3000-02199,Demonstrate how to do a squat correctly.,motion_query
deepseek3000-02200,Turn around and face the window.,motion_query
deepseek3000-02201,How do I build a website?,chat
deepseek3000-02202,Imitate a bird flapping its wings.,motion_query
deepseek3000-02203,Gesture that you are confused.,motion_query
deepseek3000-02204,Gaze at the picture on the wall.,motion_query
deepseek3000-02205,Describe the plot of Romeo and Juliet.,chat
deepseek3000-02206,Stand still.,motion_query
deepseek3000-02207,Explain why the sky is blue.,chat
deepseek3000-02208,What does your face look like when you are happy?,chat
deepseek3000-02209,What is the best way to learn coding?,chat
deepseek3000-02210,How do I negotiate a salary?,chat
deepseek3000-02211,Put the box on the table.,motion_query
deepseek3000-02212,Point to the emergency exit.,motion_query
deepseek3000-02213,Throw the ball back to me.,motion_query
deepseek3000-02214,What is the latest news?,chat
deepseek3000-02215,Come closer and look at this diagram.,motion_query
deepseek3000-02216,What capabilities do you have for object recognition?,chat
deepseek3000-02217,Explain how neural networks work.,chat
deepseek3000-02218,What is the meaning of 'serendipity'?,chat
deepseek3000-02219,Stay in place until I return.,motion_query
deepseek3000-02220,Do you have any advice for learning a new language?,chat
deepseek3000-02221,Can I ask you a personal question?,chat
deepseek3000-02222,Can you remember my appointment for tomorrow?,chat
deepseek3000-02223,What is the weather forecast for today?,chat
deepseek3000-02224,"I'm feeling sad, can you cheer me up?",chat
deepseek3000-02225,What are some ways to reduce stress?,chat
deepseek3000-02226,Point to the tallest person in the room.,motion_query
deepseek3000-02227,Recommend a good book to read.,chat
deepseek3000-02228,What should I eat for breakfast?,chat
